genome,location,length
nhnw_bin.348.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.348.fa.gz,1641057
nhnw_bin.349.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.349.fa.gz,1896009
nhnw_bin.34.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.34.fa.gz,2270762
nhnw_bin.350.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.350.fa.gz,1803125
nhnw_bin.351.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.351.fa.gz,2558567
nhnw_bin.352.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.352.fa.gz,2130022
nhnw_bin.353.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.353.fa.gz,1766825
nhnw_bin.354.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.354.fa.gz,2282523
nhnw_bin.355.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.355.fa.gz,2400479
nhnw_bin.356.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.356.fa.gz,2022665
nhnw_bin.357.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.357.fa.gz,2127736
nhnw_bin.358.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.358.fa.gz,1951609
nhnw_bin.359.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.359.fa.gz,1845573
nhnw_bin.35.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.35.fa.gz,2257148
nhnw_bin.360.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.360.fa.gz,1259883
nhnw_bin.361.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.361.fa.gz,2174124
nhnw_bin.362.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.362.fa.gz,1679453
nhnw_bin.363.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.363.fa.gz,1807741
nhnw_bin.364.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.364.fa.gz,2002842
nhnw_bin.365.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.365.fa.gz,1993715
nhnw_bin.366.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.366.fa.gz,1251893
nhnw_bin.367.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.367.fa.gz,953759
nhnw_bin.368.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.368.fa.gz,2165583
nhnw_bin.369.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.369.fa.gz,2834589
nhnw_bin.36.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.36.fa.gz,1668537
nhnw_bin.370.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.370.fa.gz,1571287
nhnw_bin.371.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.371.fa.gz,1578167
nhnw_bin.372.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.372.fa.gz,2089371
nhnw_bin.373.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.373.fa.gz,1939560
nhnw_bin.374.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.374.fa.gz,1899253
nhnw_bin.375.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.375.fa.gz,2142443
nhnw_bin.376.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.376.fa.gz,2756829
nhnw_bin.377.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.377.fa.gz,1179562
nhnw_bin.378.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.378.fa.gz,2057874
nhnw_bin.379.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.379.fa.gz,1116857
nhnw_bin.37.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.37.fa.gz,2021933
nhnw_bin.380.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.380.fa.gz,1896874
nhnw_bin.381.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.381.fa.gz,1141593
nhnw_bin.382.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.382.fa.gz,2371078
nhnw_bin.383.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.383.fa.gz,2430813
nhnw_bin.384.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.384.fa.gz,2026308
nhnw_bin.385.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.385.fa.gz,1965328
nhnw_bin.386.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.386.fa.gz,953806
nhnw_bin.387.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.387.fa.gz,2179756
nhnw_bin.388.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.388.fa.gz,2862392
nhnw_bin.389.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.389.fa.gz,2252803
nhnw_bin.38.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.38.fa.gz,1883444
nhnw_bin.390.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.390.fa.gz,2373367
nhnw_bin.391.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.391.fa.gz,1912087
nhnw_bin.392.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.392.fa.gz,2438660
nhnw_bin.393.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.393.fa.gz,1346481
nhnw_bin.394.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.394.fa.gz,2169264
nhnw_bin.395.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.395.fa.gz,1282332
nhnw_bin.396.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.396.fa.gz,1470935
nhnw_bin.397.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.397.fa.gz,2119377
nhnw_bin.398.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.398.fa.gz,2089301
nhnw_bin.399.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.399.fa.gz,1831554
nhnw_bin.39.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.39.fa.gz,2390440
nhnw_bin.3.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.3.fa.gz,2349734
nhnw_bin.400.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.400.fa.gz,3775941
nhnw_bin.401.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.401.fa.gz,2448339
nhnw_bin.402.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.402.fa.gz,1440750
nhnw_bin.403.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.403.fa.gz,1860261
nhnw_bin.404.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.404.fa.gz,2810148
nhnw_bin.405.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.405.fa.gz,2389663
nhnw_bin.406.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.406.fa.gz,2327118
nhnw_bin.407.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.407.fa.gz,1566604
nhnw_bin.408.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.408.fa.gz,1152050
nhnw_bin.409.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.409.fa.gz,1469445
nhnw_bin.40.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.40.fa.gz,3726067
nhnw_bin.410.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.410.fa.gz,3514536
nhnw_bin.411.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.411.fa.gz,1613715
nhnw_bin.412.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.412.fa.gz,2052604
nhnw_bin.413.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.413.fa.gz,2267011
nhnw_bin.414.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.414.fa.gz,2741439
nhnw_bin.415.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.415.fa.gz,2423124
nhnw_bin.416.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.416.fa.gz,3609209
nhnw_bin.417.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.417.fa.gz,1989969
nhnw_bin.418.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.418.fa.gz,2133135
nhnw_bin.419.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.419.fa.gz,1990165
nhnw_bin.41.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.41.fa.gz,2148543
nhnw_bin.420.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.420.fa.gz,1449740
nhnw_bin.421.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.421.fa.gz,1749436
nhnw_bin.422.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.422.fa.gz,1508159
nhnw_bin.423.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.423.fa.gz,1551412
nhnw_bin.424.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.424.fa.gz,2742977
nhnw_bin.425.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.425.fa.gz,3925600
nhnw_bin.426.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.426.fa.gz,1666093
nhnw_bin.427.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.427.fa.gz,1518102
nhnw_bin.428.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.428.fa.gz,1930768
nhnw_bin.429.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.429.fa.gz,2207728
nhnw_bin.42.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.42.fa.gz,2088243
nhnw_bin.430.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.430.fa.gz,1638042
nhnw_bin.431.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.431.fa.gz,1116817
nhnw_bin.432.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.432.fa.gz,2476604
nhnw_bin.433.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.433.fa.gz,1859008
nhnw_bin.434.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.434.fa.gz,1807818
nhnw_bin.435.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.435.fa.gz,1664416
nhnw_bin.436.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.436.fa.gz,1713409
nhnw_bin.437.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.437.fa.gz,2168144
nhnw_bin.438.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.438.fa.gz,2120232
nhnw_bin.439.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.439.fa.gz,2017010
nhnw_bin.43.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.43.fa.gz,1694432
nhnw_bin.440.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.440.fa.gz,2489347
nhnw_bin.441.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.441.fa.gz,1450779
nhnw_bin.442.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.442.fa.gz,3654730
nhnw_bin.443.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.443.fa.gz,2272665
nhnw_bin.444.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.444.fa.gz,1534388
nhnw_bin.445.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.445.fa.gz,2182580
nhnw_bin.446.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.446.fa.gz,951885
nhnw_bin.447.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.447.fa.gz,2095336
nhnw_bin.448.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.448.fa.gz,1348438
nhnw_bin.449.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.449.fa.gz,1728702
nhnw_bin.44.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.44.fa.gz,4041235
nhnw_bin.450.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.450.fa.gz,1397478
nhnw_bin.451.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.451.fa.gz,1284531
nhnw_bin.452.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.452.fa.gz,2167667
nhnw_bin.453.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.453.fa.gz,1344376
nhnw_bin.454.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.454.fa.gz,1805687
nhnw_bin.455.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.455.fa.gz,1678283
nhnw_bin.456.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.456.fa.gz,1858761
nhnw_bin.457.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.457.fa.gz,1674076
nhnw_bin.458.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.458.fa.gz,1974425
nhnw_bin.459.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.459.fa.gz,1829794
nhnw_bin.45.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.45.fa.gz,2805897
nhnw_bin.460.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.460.fa.gz,2309394
nhnw_bin.461.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.461.fa.gz,3885739
nhnw_bin.462.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.462.fa.gz,1410848
nhnw_bin.463.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.463.fa.gz,1563913
nhnw_bin.464.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.464.fa.gz,1602729
nhnw_bin.465.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.465.fa.gz,1820006
nhnw_bin.466.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.466.fa.gz,1817222
nhnw_bin.467.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.467.fa.gz,1336651
nhnw_bin.468.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.468.fa.gz,2749471
nhnw_bin.469.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.469.fa.gz,1454019
nhnw_bin.46.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.46.fa.gz,1429270
nhnw_bin.470.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.470.fa.gz,2280275
nhnw_bin.471.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.471.fa.gz,1895269
nhnw_bin.472.fa.gz,/maps/projects/mjolnir1/people/ncl550/1_projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.472.fa.gz,2766034
