genome,completeness,contamination,location,length,N50,centrality
nhnw_bin.412.fa.gz,92.86,4.861,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.412.fa.gz,2052604.0,62221.0,0.0
nhnw_bin.461.fa.gz,92.82,3.789,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.461.fa.gz,3885739.0,14957.0,0.0
nhnw_bin.135.fa.gz,92.76,0.371,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.135.fa.gz,1977223.0,97024.0,0.0
nhnw_bin.595.fa.gz,92.72,3.355,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.595.fa.gz,2534272.0,7740.0,0.0
nhnw_bin.20.fa.gz,92.68,7.737,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.20.fa.gz,2283525.0,8124.0,0.0
nhnw_bin.311.fa.gz,92.62,0.682,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.311.fa.gz,1875877.0,20931.0,0.0
nhnw_bin.562.fa.gz,92.61,4.026,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.562.fa.gz,2090798.0,111128.0,0.0
nhnw_bin.536.fa.gz,92.61,1.118,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.536.fa.gz,1899150.0,10513.0,0.0
nhnw_bin.383.fa.gz,92.59,1.69,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.383.fa.gz,2430813.0,97327.0,0.0
nhnw_bin.425.fa.gz,92.54,5.201,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.425.fa.gz,3925600.0,38164.0,0.0
nhnw_bin.527.fa.gz,92.39,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.527.fa.gz,2105606.0,41374.0,0.0
nhnw_bin.65.fa.gz,92.37,0.966,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.65.fa.gz,2508380.0,53514.0,0.0
nhnw_bin.250.fa.gz,92.35,1.565,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.250.fa.gz,2244452.0,31044.0,0.0
nhnw_bin.257.fa.gz,92.33,2.348,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.257.fa.gz,4028203.0,26151.0,0.0
nhnw_bin.18.fa.gz,92.32,1.296,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.18.fa.gz,2383323.0,13456.0,0.0
nhnw_bin.582.fa.gz,92.28,2.576,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.582.fa.gz,1116571.0,83888.0,0.0
nhnw_bin.23.fa.gz,92.2,1.792,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.23.fa.gz,2395825.0,29004.0,0.0
nhnw_bin.53.fa.gz,92.14,4.982,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.53.fa.gz,3928274.0,43368.0,0.0
nhnw_bin.421.fa.gz,92.14,0.692,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.421.fa.gz,1749436.0,78601.0,0.0
nhnw_bin.379.fa.gz,92.13,7.865,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.379.fa.gz,1116857.0,122810.0,0.0
nhnw_bin.142.fa.gz,92.13,4.462,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.142.fa.gz,2352106.0,32850.0,0.0
nhnw_bin.489.fa.gz,92.0,2.666,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.489.fa.gz,1764410.0,78838.0,0.0
nhnw_bin.450.fa.gz,92.0,0.111,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.450.fa.gz,1397478.0,104860.0,0.0
nhnw_bin.408.fa.gz,92.0,4.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.408.fa.gz,1152050.0,242040.0,0.0
nhnw_bin.181.fa.gz,91.97,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.181.fa.gz,2071141.0,58013.0,0.0
nhnw_bin.558.fa.gz,91.94,2.034,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.558.fa.gz,1831031.0,87232.0,0.0
nhnw_bin.301.fa.gz,91.92,0.789,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.301.fa.gz,2102940.0,40849.0,0.0
nhnw_bin.2.fa.gz,91.92,5.43,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.2.fa.gz,1739364.0,68703.0,0.0
nhnw_bin.520.fa.gz,91.9,1.056,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.520.fa.gz,2835321.0,5946.0,0.0
nhnw_bin.501.fa.gz,91.84,0.104,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.501.fa.gz,2139779.0,92238.0,0.0
nhnw_bin.568.fa.gz,91.78,4.202,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.568.fa.gz,2397921.0,155189.0,0.0
nhnw_bin.128.fa.gz,91.77,1.006,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.128.fa.gz,1639356.0,38074.0,0.0
nhnw_bin.463.fa.gz,91.75,1.68,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.463.fa.gz,1563913.0,12059.0,0.0
nhnw_bin.443.fa.gz,91.74,0.446,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.443.fa.gz,2272665.0,17007.0,0.0
nhnw_bin.426.fa.gz,91.74,8.165,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.426.fa.gz,1666093.0,11711.0,0.0
nhnw_bin.199.fa.gz,91.61,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.199.fa.gz,2085998.0,31212.0,0.0
nhnw_bin.1.fa.gz,91.61,2.013,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.1.fa.gz,2578246.0,33319.0,0.0
nhnw_bin.130.fa.gz,91.61,1.23,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.130.fa.gz,1576002.0,98248.0,0.0
nhnw_bin.375.fa.gz,91.6,1.682,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.375.fa.gz,2142443.0,99878.0,0.0
nhnw_bin.487.fa.gz,91.58,0.7,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.487.fa.gz,1694453.0,96677.0,0.0
nhnw_bin.283.fa.gz,91.58,4.026,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.283.fa.gz,2161377.0,51079.0,0.0
nhnw_bin.502.fa.gz,91.56,1.398,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.502.fa.gz,2128616.0,9150.0,0.0
nhnw_bin.526.fa.gz,91.55,1.351,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.526.fa.gz,2313162.0,123405.0,0.0
nhnw_bin.136.fa.gz,91.51,1.351,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.136.fa.gz,2345983.0,194843.0,0.0
nhnw_bin.557.fa.gz,91.48,0.158,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.557.fa.gz,1918852.0,59119.0,0.0
nhnw_bin.392.fa.gz,91.47,0.223,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.392.fa.gz,2438660.0,26918.0,0.0
nhnw_bin.344.fa.gz,91.44,9.191,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.344.fa.gz,2266416.0,6971.0,0.0
nhnw_bin.196.fa.gz,91.39,4.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.196.fa.gz,1292227.0,11206.0,0.0
nhnw_bin.193.fa.gz,91.36,2.727,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.193.fa.gz,2360461.0,23763.0,0.0
nhnw_bin.201.fa.gz,91.34,1.02,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.201.fa.gz,1647350.0,67889.0,0.0
nhnw_bin.29.fa.gz,91.18,1.038,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.29.fa.gz,1722457.0,7584.0,0.0
nhnw_bin.475.fa.gz,91.16,3.243,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.475.fa.gz,1869704.0,6560.0,0.0
nhnw_bin.87.fa.gz,91.12,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.87.fa.gz,1765184.0,122009.0,0.0
nhnw_bin.554.fa.gz,91.1,1.811,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.554.fa.gz,2426555.0,23110.0,0.0
nhnw_bin.101.fa.gz,91.05,0.692,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.101.fa.gz,1972264.0,13876.0,0.0
nhnw_bin.525.fa.gz,90.97,0.167,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.525.fa.gz,2453755.0,39633.0,0.0
nhnw_bin.10.fa.gz,90.95,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.10.fa.gz,1679543.0,68233.0,0.0
nhnw_bin.464.fa.gz,90.93,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.464.fa.gz,1602729.0,118109.0,0.0
nhnw_bin.533.fa.gz,90.91,3.243,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.533.fa.gz,2395352.0,13126.0,0.0
nhnw_bin.328.fa.gz,90.88,2.684,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.328.fa.gz,2096550.0,16100.0,0.0
nhnw_bin.231.fa.gz,90.84,0.675,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.231.fa.gz,2257521.0,71388.0,0.0
nhnw_bin.468.fa.gz,90.8,2.403,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.468.fa.gz,2749471.0,103569.0,0.0
nhnw_bin.32.fa.gz,90.79,6.722,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.32.fa.gz,2106858.0,86220.0,0.0
nhnw_bin.323.fa.gz,90.66,4.816,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.323.fa.gz,2316976.0,70648.0,0.0
nhnw_bin.353.fa.gz,90.6,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.353.fa.gz,1766825.0,151897.0,0.0
nhnw_bin.212.fa.gz,90.59,1.989,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.212.fa.gz,2188043.0,15482.0,0.0
nhnw_bin.496.fa.gz,90.56,5.851,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.496.fa.gz,1479615.0,74058.0,0.0
nhnw_bin.81.fa.gz,90.54,1.689,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.81.fa.gz,2303256.0,29284.0,0.0
nhnw_bin.77.fa.gz,90.53,7.997,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.77.fa.gz,4307855.0,47307.0,0.0
nhnw_bin.532.fa.gz,90.46,0.732,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.532.fa.gz,1763640.0,10291.0,0.0
nhnw_bin.510.fa.gz,90.44,2.247,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.510.fa.gz,982224.0,21075.0,0.995348
nhnw_bin.163.fa.gz,90.44,2.808,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.163.fa.gz,1259083.0,23196.0,0.0
nhnw_bin.292.fa.gz,90.43,0.026,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.292.fa.gz,1263954.0,29510.0,0.0
nhnw_bin.98.fa.gz,90.39,1.269,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.98.fa.gz,1597882.0,60519.0,0.0
nhnw_bin.241.fa.gz,90.27,1.551,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.241.fa.gz,1330157.0,7435.0,0.0
nhnw_bin.83.fa.gz,90.26,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.83.fa.gz,1768854.0,15714.0,0.0
nhnw_bin.112.fa.gz,90.26,0.894,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.112.fa.gz,1926870.0,15228.0,0.0
nhnw_bin.92.fa.gz,90.2,2.331,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.92.fa.gz,2491635.0,15621.0,0.978446
nhnw_bin.385.fa.gz,90.18,0.349,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.385.fa.gz,1965328.0,69300.0,0.0
nhnw_bin.462.fa.gz,90.15,2.407,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.462.fa.gz,1410848.0,24748.0,0.0
nhnw_bin.313.fa.gz,90.15,9.487,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.313.fa.gz,1832242.0,21883.0,0.0
nhnw_bin.415.fa.gz,90.14,1.478,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.415.fa.gz,2423124.0,31910.0,0.0
nhnw_bin.24.fa.gz,90.11,1.612,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.24.fa.gz,1550231.0,22307.0,0.0
nhnw_bin.370.fa.gz,90.04,2.013,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.370.fa.gz,1571287.0,92937.0,0.0
nhnw_bin.591.fa.gz,90.03,7.403,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.591.fa.gz,1482635.0,7343.0,0.0
nhnw_bin.209.fa.gz,90.0,1.612,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.209.fa.gz,1507797.0,31478.0,0.0
nhnw_bin.70.fa.gz,89.93,0.743,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.70.fa.gz,2426913.0,27105.0,0.0
nhnw_bin.293.fa.gz,89.93,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.293.fa.gz,1757575.0,25116.0,0.0
nhnw_bin.86.fa.gz,89.92,3.691,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.86.fa.gz,2419575.0,6807.0,0.0
nhnw_bin.347.fa.gz,89.91,2.146,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.347.fa.gz,1943765.0,6634.0,0.0
nhnw_bin.327.fa.gz,89.91,2.62,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.327.fa.gz,2907490.0,46001.0,0.0
nhnw_bin.132.fa.gz,89.81,1.481,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.132.fa.gz,2446881.0,8999.0,0.0
nhnw_bin.127.fa.gz,89.8,5.012,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.127.fa.gz,1987886.0,11363.0,0.0
nhnw_bin.529.fa.gz,89.77,0.356,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.529.fa.gz,1194814.0,49321.0,0.0
nhnw_bin.258.fa.gz,89.74,1.025,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.258.fa.gz,1849837.0,23541.0,0.0
nhnw_bin.266.fa.gz,89.72,2.8,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.266.fa.gz,2760270.0,44098.0,0.0
nhnw_bin.478.fa.gz,89.71,1.448,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.478.fa.gz,2091343.0,18165.0,0.0
nhnw_bin.507.fa.gz,89.63,1.088,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.507.fa.gz,1965080.0,8758.0,0.0
nhnw_bin.593.fa.gz,89.49,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.593.fa.gz,1318395.0,28792.0,0.0
nhnw_bin.237.fa.gz,89.49,4.078,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.237.fa.gz,1484823.0,32933.0,0.0
nhnw_bin.368.fa.gz,89.4,4.222,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.368.fa.gz,2165583.0,43347.0,0.0
nhnw_bin.499.fa.gz,89.32,6.04,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.499.fa.gz,2207319.0,13050.0,0.0
nhnw_bin.289.fa.gz,89.2,2.013,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.289.fa.gz,2681379.0,35822.0,0.0
nhnw_bin.95.fa.gz,89.06,0.102,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.95.fa.gz,1992277.0,24917.0,0.0
nhnw_bin.276.fa.gz,89.06,2.284,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.276.fa.gz,2351553.0,11361.0,0.0
nhnw_bin.585.fa.gz,88.91,4.446,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.585.fa.gz,1660303.0,5405.0,0.0
nhnw_bin.547.fa.gz,88.88,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.547.fa.gz,1670270.0,34086.0,0.0
nhnw_bin.114.fa.gz,88.88,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.114.fa.gz,1731034.0,33098.0,0.0
nhnw_bin.268.fa.gz,88.82,0.894,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.268.fa.gz,2762637.0,8168.0,0.0
nhnw_bin.195.fa.gz,88.82,4.311,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.195.fa.gz,1560186.0,31307.0,0.0
nhnw_bin.359.fa.gz,88.81,0.699,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.359.fa.gz,1845573.0,34628.0,0.0
nhnw_bin.504.fa.gz,88.79,3.187,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.504.fa.gz,1958617.0,42503.0,0.0
nhnw_bin.364.fa.gz,88.7,0.188,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.364.fa.gz,2002842.0,34193.0,0.0
nhnw_bin.68.fa.gz,88.59,0.88,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.68.fa.gz,2137011.0,6962.0,0.0
nhnw_bin.246.fa.gz,88.57,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.246.fa.gz,1956920.0,45286.0,0.0
nhnw_bin.229.fa.gz,88.57,0.476,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.229.fa.gz,2132255.0,76026.0,0.0
nhnw_bin.534.fa.gz,88.51,2.056,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.534.fa.gz,3951654.0,39123.0,0.0
nhnw_bin.537.fa.gz,88.48,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.537.fa.gz,1887846.0,49130.0,0.0
nhnw_bin.567.fa.gz,88.44,2.419,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.567.fa.gz,2163931.0,22225.0,0.983435
nhnw_bin.422.fa.gz,88.44,1.38,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.422.fa.gz,1508159.0,79644.0,0.0
nhnw_bin.592.fa.gz,88.31,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.592.fa.gz,2074783.0,14131.0,0.0
nhnw_bin.579.fa.gz,88.26,7.93,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.579.fa.gz,2237040.0,45122.0,0.0
nhnw_bin.411.fa.gz,88.25,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.411.fa.gz,1613715.0,48929.0,0.0
nhnw_bin.204.fa.gz,88.25,0.396,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.204.fa.gz,1505913.0,61857.0,0.0
nhnw_bin.184.fa.gz,88.15,6.356,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.184.fa.gz,1985378.0,12417.0,0.0
nhnw_bin.459.fa.gz,88.12,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.459.fa.gz,1829794.0,64646.0,0.0
nhnw_bin.15.fa.gz,88.12,3.137,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.15.fa.gz,1825910.0,47539.0,0.0
nhnw_bin.541.fa.gz,88.03,3.266,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.541.fa.gz,1718702.0,8965.0,0.0
nhnw_bin.97.fa.gz,87.99,4.368,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.97.fa.gz,2080312.0,95598.0,0.0
nhnw_bin.563.fa.gz,87.99,1.404,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.563.fa.gz,1666601.0,9548.0,0.0
nhnw_bin.39.fa.gz,87.96,0.675,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.39.fa.gz,2390440.0,188804.0,0.0
nhnw_bin.603.fa.gz,87.93,3.803,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.603.fa.gz,2006129.0,10302.0,0.0
nhnw_bin.596.fa.gz,87.91,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.596.fa.gz,1742815.0,94349.0,0.0
nhnw_bin.490.fa.gz,87.83,0.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.490.fa.gz,3153066.0,541091.0,0.0
nhnw_bin.270.fa.gz,87.83,1.38,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.270.fa.gz,2136441.0,126186.0,0.0
nhnw_bin.578.fa.gz,87.82,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.578.fa.gz,1907784.0,6526.0,0.0
nhnw_bin.505.fa.gz,87.81,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.505.fa.gz,2254466.0,53315.0,0.0
nhnw_bin.366.fa.gz,87.75,0.335,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.366.fa.gz,1251893.0,28729.0,0.0
nhnw_bin.535.fa.gz,87.69,2.055,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.535.fa.gz,1735264.0,61099.0,0.0
nhnw_bin.374.fa.gz,87.69,2.684,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.374.fa.gz,1899253.0,42560.0,0.0
nhnw_bin.305.fa.gz,87.65,0.632,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.305.fa.gz,2022906.0,21044.0,0.0
nhnw_bin.178.fa.gz,87.62,1.127,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.178.fa.gz,2003246.0,22271.0,0.0
nhnw_bin.373.fa.gz,87.61,0.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.373.fa.gz,1939560.0,38820.0,0.0
nhnw_bin.598.fa.gz,87.6,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.598.fa.gz,1727748.0,104597.0,0.0
nhnw_bin.497.fa.gz,87.46,0.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.497.fa.gz,2166007.0,63725.0,0.0
nhnw_bin.378.fa.gz,87.43,3.206,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.378.fa.gz,2057874.0,6215.0,0.0
nhnw_bin.157.fa.gz,87.32,3.42,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.157.fa.gz,1986058.0,10575.0,0.0
nhnw_bin.30.fa.gz,87.17,1.103,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.30.fa.gz,1709382.0,19027.0,0.0
nhnw_bin.66.fa.gz,87.16,1.38,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.66.fa.gz,2170858.0,23975.0,0.0
nhnw_bin.492.fa.gz,87.13,2.419,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.492.fa.gz,1183557.0,28837.0,0.0
nhnw_bin.473.fa.gz,87.09,3.225,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.473.fa.gz,1541198.0,73963.0,0.0
nhnw_bin.48.fa.gz,87.03,2.404,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.48.fa.gz,1746552.0,20812.0,0.0
nhnw_bin.583.fa.gz,86.82,1.666,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.583.fa.gz,1699789.0,98334.0,0.0
nhnw_bin.232.fa.gz,86.8,7.226,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.232.fa.gz,2213093.0,10806.0,0.0
nhnw_bin.329.fa.gz,86.65,1.772,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.329.fa.gz,3504065.0,9391.0,0.0
nhnw_bin.576.fa.gz,86.63,3.014,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.576.fa.gz,1393654.0,38660.0,0.0
nhnw_bin.51.fa.gz,86.56,1.034,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.51.fa.gz,1790348.0,5223.0,0.0
nhnw_bin.306.fa.gz,86.54,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.306.fa.gz,1505027.0,14754.0,0.0
nhnw_bin.131.fa.gz,86.51,1.263,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.131.fa.gz,1295303.0,26768.0,0.0
nhnw_bin.252.fa.gz,86.48,2.225,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.252.fa.gz,2233788.0,93797.0,0.0
nhnw_bin.275.fa.gz,86.42,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.275.fa.gz,1399608.0,35537.0,0.0
nhnw_bin.75.fa.gz,86.4,2.852,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.75.fa.gz,1852421.0,26870.0,0.0
